#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CRABP2	PPARD	9606.ENSP00000482841	9606.ENSP00000310928	0	0	0	0	0	0.050	0	0.728	0.730
CRABP2	ELAVL1	9606.ENSP00000482841	9606.ENSP00000385269	0	0	0	0	0.054	0	0	0.738	0.741
CRACR2A	ORAI3	9606.ENSP00000409382	9606.ENSP00000322249	0	0	0	0	0	0.292	0	0.456	0.598
CRACR2B	RAB3D	9606.ENSP00000435299	9606.ENSP00000222120	0	0.470	0	0	0.049	0	0	0.073	0.492
CRACR2B	RAB10	9606.ENSP00000435299	9606.ENSP00000264710	0	0.399	0	0	0	0	0	0.052	0.406
CRAT	RPS27A	9606.ENSP00000315013	9606.ENSP00000272317	0	0	0	0	0.042	0	0.500	0.044	0.502
CRAT	PEX5	9606.ENSP00000315013	9606.ENSP00000391601	0	0	0	0	0.067	0.559	0.500	0.242	0.823
CRHR1	SLC6A2	9606.ENSP00000381333	9606.ENSP00000219833	0	0	0	0	0.060	0	0	0.397	0.409
CRHR1	GNA12	9606.ENSP00000381333	9606.ENSP00000275364	0	0	0	0	0	0.289	0.900	0.157	0.934
CRHR1	GNAQ	9606.ENSP00000381333	9606.ENSP00000286548	0	0	0	0	0	0.527	0	0.519	0.763
CRHR1	OXTR	9606.ENSP00000381333	9606.ENSP00000324270	0	0	0	0	0.069	0	0	0.604	0.615
CRHR1	NPY	9606.ENSP00000381333	9606.ENSP00000384364	0	0	0	0	0.107	0	0	0.609	0.636
CRLS1	LPCAT2	9606.ENSP00000368140	9606.ENSP00000262134	0.057	0	0	0	0.104	0	0.907	0.336	0.940
CRLS1	LPCAT1	9606.ENSP00000368140	9606.ENSP00000283415	0.057	0	0	0	0.104	0	0.907	0.341	0.941
CRLS1	PRELID1	9606.ENSP00000368140	9606.ENSP00000302114	0	0	0	0	0.115	0.128	0	0.427	0.519
CRLS1	MT-ND1	9606.ENSP00000368140	9606.ENSP00000354687	0	0	0	0	0	0	0	0.428	0.428
CRLS1	MT-ND3	9606.ENSP00000368140	9606.ENSP00000355206	0	0	0	0	0	0	0	0.428	0.428
CRLS1	NDUFA11	9606.ENSP00000368140	9606.ENSP00000389160	0	0	0	0	0.080	0	0	0.589	0.605
CROCC	KIF11	9606.ENSP00000364691	9606.ENSP00000260731	0	0	0	0	0.102	0	0	0.561	0.589
CROCC	MED14	9606.ENSP00000364691	9606.ENSP00000323720	0	0	0	0	0.066	0.485	0	0.154	0.557
CROCC	SAV1	9606.ENSP00000364691	9606.ENSP00000324729	0	0	0	0	0	0	0	0.446	0.446
CROCC	PCNT	9606.ENSP00000364691	9606.ENSP00000352572	0	0	0	0	0.049	0.089	0	0.684	0.702
CROCC	SYNE1	9606.ENSP00000364691	9606.ENSP00000356224	0	0	0	0	0.044	0.292	0	0.225	0.430
CROCC	FBF1	9606.ENSP00000364691	9606.ENSP00000490726	0	0	0	0	0.109	0.242	0	0.379	0.544
CRYBB1	MYH9	9606.ENSP00000497249	9606.ENSP00000216181	0	0	0	0	0	0.072	0	0.424	0.443
CRYBB1	ITSN2	9606.ENSP00000497249	9606.ENSP00000347244	0	0	0	0	0.050	0.497	0	0.116	0.540
CRYBB1	TDRD7	9606.ENSP00000497249	9606.ENSP00000347444	0	0	0	0	0	0.050	0	0.516	0.521
CRYBB1	PEX5	9606.ENSP00000497249	9606.ENSP00000391601	0	0	0	0	0	0	0	0.549	0.549
CRYBB1	WDR87	9606.ENSP00000497249	9606.ENSP00000405012	0	0	0	0	0.044	0.107	0	0.408	0.450
CRYBG1	PPP2R5C	9606.ENSP00000358062	9606.ENSP00000412324	0	0	0	0	0.047	0.797	0	0	0.798
CSH1	IL2RB	9606.ENSP00000316416	9606.ENSP00000216223	0	0	0	0	0	0	0.650	0	0.650
CSH1	RBX1	9606.ENSP00000316416	9606.ENSP00000216225	0	0	0	0	0	0	0.500	0	0.499
CSH1	LAMC2	9606.ENSP00000316416	9606.ENSP00000264144	0	0	0	0	0	0	0	0.427	0.426
CSH1	IRS1	9606.ENSP00000316416	9606.ENSP00000304895	0	0	0.220	0	0.051	0	0.500	0.279	0.697
CSH1	PTPN11	9606.ENSP00000316416	9606.ENSP00000489597	0	0	0	0	0	0	0.500	0.097	0.529
CSH1	LIFR	9606.ENSP00000316416	9606.ENSP00000398368	0	0	0	0	0	0	0.650	0.103	0.672
CSK	STAT6	9606.ENSP00000220003	9606.ENSP00000300134	0	0	0	0	0.082	0.096	0	0.366	0.428
CSK	UACA	9606.ENSP00000220003	9606.ENSP00000314556	0	0	0	0	0.044	0.095	0.400	0	0.435
CSK	HCK	9606.ENSP00000220003	9606.ENSP00000365012	0	0	0.097	0.858	0.126	0.334	0	0.142	0.489
CSK	IQGAP1	9606.ENSP00000220003	9606.ENSP00000268182	0	0	0	0	0.048	0	0.400	0.181	0.491
CSK	HLA-DRB5	9606.ENSP00000220003	9606.ENSP00000364114	0	0	0	0	0.086	0.062	0.500	0.045	0.535
CSK	PTPN1	9606.ENSP00000220003	9606.ENSP00000360683	0	0	0	0	0.075	0.097	0	0.498	0.544
CSK	CTTN	9606.ENSP00000220003	9606.ENSP00000365745	0	0	0	0	0.092	0.095	0	0.512	0.565
CSK	IRS1	9606.ENSP00000220003	9606.ENSP00000304895	0	0	0	0	0	0.098	0	0.545	0.572
CSK	HLA-DRB1	9606.ENSP00000220003	9606.ENSP00000353099	0	0	0	0	0.102	0.062	0.500	0.151	0.594
CSK	TLN1	9606.ENSP00000220003	9606.ENSP00000316029	0	0	0	0	0.070	0	0.400	0.434	0.657
CSK	PTPRA	9606.ENSP00000220003	9606.ENSP00000369756	0	0	0	0	0.140	0.097	0	0.619	0.678
CSK	PTPN6	9606.ENSP00000220003	9606.ENSP00000391592	0	0	0	0.561	0.392	0.097	0.500	0.173	0.743
CSK	PTPN11	9606.ENSP00000220003	9606.ENSP00000489597	0	0	0	0.564	0.191	0.097	0.500	0.555	0.815
CSMD1	ZNF536	9606.ENSP00000489225	9606.ENSP00000347730	0	0	0	0	0.068	0.060	0	0.419	0.446
CSMD1	SYNE1	9606.ENSP00000489225	9606.ENSP00000356224	0	0	0	0	0.067	0	0	0.448	0.463
CSMD1	PTPRT	9606.ENSP00000489225	9606.ENSP00000362294	0	0	0	0	0.112	0.071	0	0.507	0.557
CSMD1	PTPRD	9606.ENSP00000489225	9606.ENSP00000370593	0	0	0	0	0.067	0.071	0	0.529	0.556
CSMD1	KCNIP4	9606.ENSP00000489225	9606.ENSP00000371587	0	0	0	0	0.075	0	0	0.445	0.465
CSMD1	FHIT	9606.ENSP00000489225	9606.ENSP00000418582	0	0	0	0	0	0	0	0.418	0.418
CSMD1	FAT3	9606.ENSP00000489225	9606.ENSP00000432586	0	0	0	0	0.060	0.049	0	0.448	0.464
CSMD1	OBSCN	9606.ENSP00000489225	9606.ENSP00000455507	0	0	0	0	0	0.099	0	0.376	0.414
CSMD1	TTN	9606.ENSP00000489225	9606.ENSP00000467141	0	0	0	0	0	0.099	0	0.419	0.454
CSPG4	GPC2	9606.ENSP00000312506	9606.ENSP00000292377	0	0	0	0	0.073	0	0.500	0.222	0.608
CSPG4	PMEL	9606.ENSP00000312506	9606.ENSP00000402758	0	0	0	0	0.081	0	0	0.447	0.470
CSPG4	HSPG2	9606.ENSP00000312506	9606.ENSP00000363827	0	0	0	0	0.163	0	0.500	0.418	0.735
CTDNEP1	GTF2F1	9606.ENSP00000460683	9606.ENSP00000377969	0	0	0	0	0.095	0.477	0	0.178	0.577
CTDNEP1	LPIN1	9606.ENSP00000460683	9606.ENSP00000397908	0	0	0	0	0	0.506	0.400	0.688	0.899
CTDNEP1	LPIN3	9606.ENSP00000460683	9606.ENSP00000487971	0	0	0	0	0	0.506	0.400	0.649	0.886
CTSB	NCSTN	9606.ENSP00000345672	9606.ENSP00000294785	0	0	0	0	0.056	0	0	0.558	0.565
CTSB	HCFC1	9606.ENSP00000345672	9606.ENSP00000309555	0	0	0	0	0	0	0	0.400	0.400
CTSB	PPARD	9606.ENSP00000345672	9606.ENSP00000310928	0	0	0	0	0.062	0	0	0.457	0.469
CTSB	IFITM10	9606.ENSP00000345672	9606.ENSP00000344430	0	0	0	0	0.411	0.177	0	0.156	0.555
CTSB	OGA	9606.ENSP00000345672	9606.ENSP00000354850	0	0	0	0	0.042	0	0	0.434	0.434
CTSB	HLA-DRB5	9606.ENSP00000345672	9606.ENSP00000364114	0	0	0	0	0.075	0.045	0.400	0.135	0.481
CTSB	SFTPD	9606.ENSP00000345672	9606.ENSP00000361366	0	0	0	0	0.052	0	0	0.487	0.493
CTSB	HLA-DRB1	9606.ENSP00000345672	9606.ENSP00000353099	0	0	0	0	0.090	0.045	0.400	0.194	0.523
CTSB	ENSP00000489910	9606.ENSP00000345672	9606.ENSP00000489910	0	0	0	0	0.391	0.177	0	0.156	0.540
CTSB	PSAP	9606.ENSP00000345672	9606.ENSP00000378394	0	0	0	0	0.410	0.072	0	0.459	0.678
CTTN	HDAC5	9606.ENSP00000365745	9606.ENSP00000225983	0	0	0	0	0	0.094	0	0.446	0.476
CTTN	PECR	9606.ENSP00000365745	9606.ENSP00000265322	0	0	0	0	0	0.099	0.098	0.390	0.461
CTTN	IQGAP1	9606.ENSP00000365745	9606.ENSP00000268182	0	0	0	0	0.085	0.164	0	0.621	0.685
CTTN	GNA12	9606.ENSP00000365745	9606.ENSP00000275364	0	0	0	0	0.056	0.091	0	0.446	0.483
CTTN	TIAM1	9606.ENSP00000365745	9606.ENSP00000286827	0	0	0	0	0.046	0	0	0.609	0.611
CTTN	TLN1	9606.ENSP00000365745	9606.ENSP00000316029	0	0	0	0	0.074	0.042	0	0.935	0.937
CTTN	FLNC	9606.ENSP00000365745	9606.ENSP00000327145	0	0	0	0	0.093	0.069	0	0.495	0.537
CTTN	ITSN2	9606.ENSP00000365745	9606.ENSP00000347244	0	0	0	0	0.094	0.089	0	0.721	0.750
CTTN	SH3PXD2A	9606.ENSP00000365745	9606.ENSP00000348215	0	0	0	0	0	0.292	0	0.970	0.978
CTTN	L1CAM	9606.ENSP00000365745	9606.ENSP00000359077	0	0	0	0	0.058	0.073	0	0.510	0.534
CTTN	PTPN1	9606.ENSP00000365745	9606.ENSP00000360683	0	0	0	0	0.042	0.300	0	0.591	0.702
CTTN	HDAC8	9606.ENSP00000365745	9606.ENSP00000362674	0	0	0	0	0.055	0.094	0	0.608	0.635
CTTN	GSN	9606.ENSP00000365745	9606.ENSP00000362924	0	0	0	0	0.054	0.193	0	0.985	0.987
CTTN	RCC2	9606.ENSP00000365745	9606.ENSP00000364585	0	0	0	0	0.098	0.050	0	0.547	0.578
CTTN	HCK	9606.ENSP00000365745	9606.ENSP00000365012	0	0	0	0	0.062	0.106	0	0.361	0.417
CTTN	JMY	9606.ENSP00000365745	9606.ENSP00000379441	0	0	0	0	0.064	0.098	0	0.356	0.408
CTTN	DOCK1	9606.ENSP00000365745	9606.ENSP00000485033	0	0	0	0	0.118	0.068	0	0.346	0.416
CTTN	DAAM2	9606.ENSP00000365745	9606.ENSP00000381876	0	0	0	0	0	0.091	0	0.388	0.420
CTTN	PTPN11	9606.ENSP00000365745	9606.ENSP00000489597	0	0	0	0	0.190	0.053	0	0.326	0.438
CTTN	STAM	9606.ENSP00000365745	9606.ENSP00000366746	0	0	0	0	0.043	0.053	0	0.470	0.478
CTTN	FCHO2	9606.ENSP00000365745	9606.ENSP00000393776	0	0	0	0	0.053	0.053	0.500	0.064	0.524
CTTN	NPHS1	9606.ENSP00000365745	9606.ENSP00000368190	0	0	0	0	0	0	0	0.547	0.547
CTTN	FCHO1	9606.ENSP00000365745	9606.ENSP00000473001	0	0	0	0	0.053	0.053	0.500	0.164	0.574
CTTN	TJP2	9606.ENSP00000365745	9606.ENSP00000438262	0	0	0	0	0.056	0.125	0	0.696	0.727
CTTN	WASF2	9606.ENSP00000365745	9606.ENSP00000483313	0	0	0	0	0.044	0.294	0	0.927	0.947
CUL7	RBX1	9606.ENSP00000438788	9606.ENSP00000216225	0	0	0	0	0.060	0.882	0.900	0.998	0.999
CUL7	NKTR	9606.ENSP00000438788	9606.ENSP00000232978	0	0	0	0	0.137	0.392	0	0.044	0.454
CUL7	NAT10	9606.ENSP00000438788	9606.ENSP00000257829	0	0	0	0	0	0.510	0	0	0.510
CUL7	MTIF2	9606.ENSP00000438788	9606.ENSP00000263629	0	0	0	0	0.598	0.581	0	0.240	0.860
CUL7	POLR1A	9606.ENSP00000438788	9606.ENSP00000263857	0.102	0	0	0	0.662	0.317	0	0.306	0.837
CUL7	RPS27A	9606.ENSP00000438788	9606.ENSP00000272317	0	0	0	0	0.198	0.302	0.500	0.166	0.735
CUL7	DIP2C	9606.ENSP00000438788	9606.ENSP00000280886	0	0	0	0	0.187	0.310	0	0.122	0.465
CUL7	MRPS18C	9606.ENSP00000438788	9606.ENSP00000295491	0	0	0	0	0.169	0.568	0	0.206	0.690
CUL7	IRS1	9606.ENSP00000438788	9606.ENSP00000304895	0	0	0	0	0.055	0.515	0	0.666	0.833
CUL7	MRPL4	9606.ENSP00000438788	9606.ENSP00000306902	0.091	0	0	0	0.600	0.813	0	0.204	0.938
CUL7	YME1L1	9606.ENSP00000438788	9606.ENSP00000318480	0	0	0	0	0.110	0.401	0	0.166	0.516
CUL7	ZNF395	9606.ENSP00000438788	9606.ENSP00000340494	0	0	0	0	0.291	0.302	0	0.161	0.548
CUL7	KCNQ2	9606.ENSP00000438788	9606.ENSP00000352035	0	0	0	0	0.244	0.289	0	0.080	0.462
CUL7	MT-ATP6	9606.ENSP00000438788	9606.ENSP00000354632	0.057	0	0	0	0.592	0	0	0.349	0.727
CUL7	MT-CO2	9606.ENSP00000438788	9606.ENSP00000354876	0	0	0	0	0.103	0.292	0	0.247	0.480
CUL7	UBQLN4	9606.ENSP00000438788	9606.ENSP00000357292	0	0	0	0	0.254	0.302	0	0.107	0.494
CUL7	GNL2	9606.ENSP00000438788	9606.ENSP00000362153	0	0	0	0	0.048	0.497	0	0.072	0.517
CUL7	EIF6	9606.ENSP00000438788	9606.ENSP00000363559	0.057	0	0	0	0.132	0.837	0	0.315	0.896
CUL7	KDM5C	9606.ENSP00000438788	9606.ENSP00000364550	0	0	0	0	0.391	0	0	0.138	0.453
CUL7	IARS1	9606.ENSP00000438788	9606.ENSP00000364794	0.101	0	0	0	0.200	0.292	0	0.240	0.561
CUL7	RPS6	9606.ENSP00000438788	9606.ENSP00000369757	0	0	0	0	0.745	0.839	0	0.313	0.969
CUL7	MRPL2	9606.ENSP00000438788	9606.ENSP00000373404	0	0.431	0	0	0.056	0	0	0.060	0.451
CUL7	KCNQ3	9606.ENSP00000438788	9606.ENSP00000373648	0	0	0	0	0.244	0.289	0	0.080	0.462
CUL7	RPS9	9606.ENSP00000438788	9606.ENSP00000375632	0.102	0	0	0	0.659	0.873	0	0.240	0.966
CUL7	RPL31	9606.ENSP00000438788	9606.ENSP00000386717	0	0	0	0	0.692	0.783	0	0.253	0.945
CUL7	H7C0C1_HUMAN	9606.ENSP00000438788	9606.ENSP00000394107	0.042	0	0	0	0.651	0	0	0.214	0.714
CUL7	DOCK4	9606.ENSP00000438788	9606.ENSP00000410746	0.060	0	0	0	0.402	0.416	0	0.162	0.688
CUL7	RPL10	9606.ENSP00000438788	9606.ENSP00000413436	0.070	0	0	0	0.531	0.595	0	0.166	0.833
CUL7	DDX39B	9606.ENSP00000438788	9606.ENSP00000416269	0	0	0	0	0.122	0.356	0	0.070	0.429
CUL7	RPL7L1	9606.ENSP00000438788	9606.ENSP00000418221	0.079	0	0	0	0.567	0.615	0	0.249	0.869
CUL7	RPL23	9606.ENSP00000438788	9606.ENSP00000420311	0.115	0	0	0	0.806	0.884	0	0.349	0.985
CUL7	RCC1	9606.ENSP00000438788	9606.ENSP00000497402	0	0	0	0	0.088	0.292	0	0.181	0.426
CUL7	DDX3X	9606.ENSP00000438788	9606.ENSP00000494040	0	0	0	0	0.109	0.356	0	0.083	0.429
CUL7	ETFA	9606.ENSP00000438788	9606.ENSP00000452762	0	0	0	0	0.069	0.292	0	0.235	0.451
CUL7	PHGDH	9606.ENSP00000438788	9606.ENSP00000493382	0	0	0	0	0.044	0.478	0	0	0.480
CUL7	TTN	9606.ENSP00000438788	9606.ENSP00000467141	0	0	0	0	0	0.335	0	0.312	0.523
CUL7	GAGE2E	9606.ENSP00000438788	9606.ENSP00000478568	0.057	0	0	0	0.384	0.313	0	0.129	0.605
CUL7	SOD2	9606.ENSP00000438788	9606.ENSP00000446252	0.043	0	0	0	0.108	0.646	0	0	0.671
CUL7	RPP38	9606.ENSP00000438788	9606.ENSP00000478982	0.060	0	0	0	0.402	0.416	0	0.160	0.687
CUL7	FBXW7	9606.ENSP00000438788	9606.ENSP00000474725	0	0	0	0	0	0.399	0	0.617	0.760
CUX2	ISL1	9606.ENSP00000261726	9606.ENSP00000230658	0	0	0	0	0	0.076	0	0.390	0.413
CUX2	PLXND1	9606.ENSP00000261726	9606.ENSP00000317128	0	0	0	0	0	0	0	0.400	0.400
CUX2	HECTD4	9606.ENSP00000261726	9606.ENSP00000366783	0	0	0	0	0.044	0.046	0	0.398	0.403
CUX2	MT-ND1	9606.ENSP00000261726	9606.ENSP00000354687	0	0	0	0	0	0	0	0.470	0.470
CUX2	NCAM1	9606.ENSP00000261726	9606.ENSP00000480132	0	0	0	0	0.085	0	0	0.473	0.497
CUX2	TLE4	9606.ENSP00000261726	9606.ENSP00000365720	0	0	0	0	0	0	0	0.533	0.533
CUX2	SLC4A4	9606.ENSP00000261726	9606.ENSP00000393557	0	0	0	0	0	0	0	0.563	0.563
CUX2	TSPEAR	9606.ENSP00000261726	9606.ENSP00000321987	0	0	0	0	0	0.046	0	0.649	0.650
CXCL11	IL16	9606.ENSP00000306884	9606.ENSP00000302935	0	0	0	0	0.055	0	0	0.507	0.514
CXCL11	IFI6	9606.ENSP00000306884	9606.ENSP00000342513	0	0	0	0	0.223	0	0	0.321	0.450
CXCL11	ITGAM	9606.ENSP00000306884	9606.ENSP00000496959	0	0	0	0	0.118	0	0	0.434	0.479
CXCL11	TGFB2	9606.ENSP00000306884	9606.ENSP00000355896	0	0	0	0	0.042	0	0	0.632	0.632
CYP11A1	SULT2B1	9606.ENSP00000268053	9606.ENSP00000201586	0	0	0	0	0	0	0.900	0.339	0.931
CYP11A1	HAL	9606.ENSP00000268053	9606.ENSP00000261208	0	0	0	0	0.074	0	0	0.497	0.514
CYP11A1	WT1	9606.ENSP00000268053	9606.ENSP00000368370	0	0	0	0	0.051	0.041	0	0.416	0.422
CYP11A1	LSS	9606.ENSP00000268053	9606.ENSP00000380837	0	0.010	0	0	0.054	0.146	0.186	0.230	0.426
CYP11A1	KISS1	9606.ENSP00000268053	9606.ENSP00000356162	0	0	0	0	0.080	0	0	0.432	0.455
CYP11A1	CYP2B6	9606.ENSP00000268053	9606.ENSP00000324648	0	0	0.252	0.563	0.062	0.091	0	0.357	0.535
CYP11A1	STARD3	9606.ENSP00000268053	9606.ENSP00000337446	0	0	0	0	0.087	0	0	0.527	0.549
CYP11A1	FBN3	9606.ENSP00000268053	9606.ENSP00000270509	0	0	0	0	0	0.051	0	0.547	0.552
CYP11A1	LHCGR	9606.ENSP00000268053	9606.ENSP00000294954	0	0	0	0	0.122	0	0	0.852	0.865
CYP11A1	CYP21A2	9606.ENSP00000268053	9606.ENSP00000496625	0	0	0.241	0.575	0.163	0.091	0.900	0.461	0.963
CYP21A2	SULT2B1	9606.ENSP00000496625	9606.ENSP00000201586	0	0	0	0	0.055	0	0.900	0.177	0.915
CYP21A2	LHCGR	9606.ENSP00000496625	9606.ENSP00000294954	0	0	0	0	0.199	0	0	0.469	0.556
CYP21A2	TNR	9606.ENSP00000496625	9606.ENSP00000356646	0	0	0	0	0.042	0	0	0.496	0.497
CYP21A2	CYP4X1	9606.ENSP00000496625	9606.ENSP00000360968	0	0	0.233	0.602	0.071	0.092	0.098	0.166	0.425
CYP21A2	TBXAS1	9606.ENSP00000496625	9606.ENSP00000389414	0	0	0.245	0.574	0.074	0.076	0.098	0.194	0.445
CYP21A2	HLA-B	9606.ENSP00000496625	9606.ENSP00000399168	0	0	0	0	0.075	0	0	0.577	0.592
CYP21A2	TNXB	9606.ENSP00000496625	9606.ENSP00000407685	0	0.001	0	0	0.072	0	0	0.948	0.949
CYP2A6	SLCO1B1	9606.ENSP00000301141	9606.ENSP00000256958	0	0	0	0	0.172	0	0	0.571	0.629
CYP2A6	TBXAS1	9606.ENSP00000301141	9606.ENSP00000389414	0	0	0.238	0.591	0.074	0.076	0.098	0.150	0.409
CYP2A6	RYR1	9606.ENSP00000301141	9606.ENSP00000352608	0	0	0	0	0.042	0	0	0.429	0.429
CYP2A6	CYP4X1	9606.ENSP00000301141	9606.ENSP00000360968	0	0	0.242	0.589	0.084	0.071	0.100	0.192	0.446
CYP2A6	MGST1	9606.ENSP00000301141	9606.ENSP00000379512	0	0	0	0	0	0	0.900	0.109	0.907
CYP2A6	CYP2S1	9606.ENSP00000301141	9606.ENSP00000308032	0	0	0.071	0.938	0	0	0.911	0.089	0.918
CYP2A6	CYP2B6	9606.ENSP00000301141	9606.ENSP00000324648	0	0	0.065	0.951	0.158	0	0.909	0.404	0.951
CYP2A6	CYP2D6	9606.ENSP00000301141	9606.ENSP00000496150	0	0	0.107	0.865	0.122	0	0.908	0.425	0.953
CYP2A6	CYP2A7	9606.ENSP00000301141	9606.ENSP00000301146	0	0	0.047	0.986	0.999	0.198	0	0.330	0.999
CYP2A7	CYP4X1	9606.ENSP00000301146	9606.ENSP00000360968	0	0	0.243	0.587	0.082	0.071	0.100	0.155	0.420
CYP2A7	RYR1	9606.ENSP00000301146	9606.ENSP00000352608	0	0	0	0	0	0	0	0.459	0.459
CYP2B6	SLCO1B1	9606.ENSP00000324648	9606.ENSP00000256958	0	0	0	0	0.108	0	0	0.720	0.739
CYP2B6	HAL	9606.ENSP00000324648	9606.ENSP00000261208	0	0	0	0	0.104	0	0	0.571	0.600
CYP2B6	CYP2S1	9606.ENSP00000324648	9606.ENSP00000308032	0	0	0.070	0.940	0	0	0.911	0.088	0.918
CYP2B6	TBXAS1	9606.ENSP00000324648	9606.ENSP00000389414	0	0	0.246	0.577	0.074	0.076	0.098	0.158	0.421
CYP2B6	HLA-B	9606.ENSP00000324648	9606.ENSP00000399168	0	0	0	0	0.068	0	0	0.410	0.426
CYP2B6	CYP4X1	9606.ENSP00000324648	9606.ENSP00000360968	0	0	0.248	0.577	0.091	0.071	0.100	0.507	0.667
CYP2B6	PLB1	9606.ENSP00000324648	9606.ENSP00000330442	0	0	0	0	0.045	0	0.650	0.106	0.675
CYP2B6	MGST1	9606.ENSP00000324648	9606.ENSP00000379512	0	0	0	0	0	0	0.650	0.178	0.700
CYP2D6	SLC6A2	9606.ENSP00000496150	9606.ENSP00000219833	0	0	0	0	0.052	0	0	0.485	0.492
CYP2D6	FMO5	9606.ENSP00000496150	9606.ENSP00000254090	0.042	0	0	0	0.067	0.071	0.900	0.242	0.925
CYP2D6	SLCO1B1	9606.ENSP00000496150	9606.ENSP00000256958	0	0	0	0	0.105	0	0	0.853	0.862
CYP2D6	SLC47A2	9606.ENSP00000496150	9606.ENSP00000326671	0	0	0	0	0.066	0	0	0.417	0.432
CYP2D6	RYR1	9606.ENSP00000496150	9606.ENSP00000352608	0	0	0	0	0	0	0	0.484	0.483
CYP2D6	PRKN	9606.ENSP00000496150	9606.ENSP00000355865	0	0	0	0	0.047	0	0	0.416	0.419
CYP2D6	CYP4X1	9606.ENSP00000496150	9606.ENSP00000360968	0	0	0.237	0.598	0.122	0.065	0.124	0.182	0.470
CYP2D6	SULT1A2	9606.ENSP00000496150	9606.ENSP00000378992	0	0	0	0	0.216	0	0	0.375	0.489
CYP2D6	TBXAS1	9606.ENSP00000496150	9606.ENSP00000389414	0	0	0.245	0.577	0.074	0.076	0.098	0.136	0.405
CYP2D6	HLA-B	9606.ENSP00000496150	9606.ENSP00000399168	0	0	0	0	0.068	0	0	0.574	0.585
CYP2S1	TBXAS1	9606.ENSP00000308032	9606.ENSP00000389414	0	0	0.247	0.576	0.074	0.076	0.098	0.164	0.426
CYP2S1	CYP4X1	9606.ENSP00000308032	9606.ENSP00000360968	0	0	0.239	0.597	0.069	0.071	0.100	0.289	0.502
CYP2S1	MGST1	9606.ENSP00000308032	9606.ENSP00000379512	0	0	0	0	0.067	0	0.650	0.086	0.675
CYP4X1	LSS	9606.ENSP00000360968	9606.ENSP00000380837	0	0	0	0	0.054	0.309	0.186	0.164	0.495
DAAM2	FSTL4	9606.ENSP00000381876	9606.ENSP00000265342	0	0	0	0	0	0	0	0.415	0.415
DAAM2	MOCS1	9606.ENSP00000381876	9606.ENSP00000344794	0	0	0	0	0.138	0	0	0.377	0.440
DAB2IP	KLHL18	9606.ENSP00000259371	9606.ENSP00000232766	0	0	0	0	0	0.074	0	0.438	0.457
DAB2IP	GSN	9606.ENSP00000259371	9606.ENSP00000362924	0	0	0	0	0.062	0	0	0.404	0.417
DAB2IP	UBAP2L	9606.ENSP00000259371	9606.ENSP00000389445	0	0	0	0	0	0	0	0.424	0.424
DAB2IP	SPRED3	9606.ENSP00000259371	9606.ENSP00000345405	0	0	0	0	0.042	0	0.400	0.092	0.432
DAB2IP	RASAL1	9606.ENSP00000259371	9606.ENSP00000450244	0	0	0	0.572	0	0.094	0.400	0.318	0.596
DAB2IP	SUZ12	9606.ENSP00000259371	9606.ENSP00000316578	0	0	0	0	0	0	0	0.645	0.645
DAB2IP	RASAL2	9606.ENSP00000259371	9606.ENSP00000356621	0	0	0.062	0.950	0.063	0.606	0.400	0.304	0.829
DAB2IP	TNFRSF1B	9606.ENSP00000259371	9606.ENSP00000365435	0	0	0	0	0	0	0.900	0.057	0.901
DAPK1	KALRN	9606.ENSP00000386135	9606.ENSP00000240874	0	0	0	0	0.042	0.057	0	0.557	0.564
DAPK1	TIMP3	9606.ENSP00000386135	9606.ENSP00000266085	0	0	0	0	0.084	0	0	0.668	0.682
DAPK1	TLN1	9606.ENSP00000386135	9606.ENSP00000316029	0	0	0	0	0	0	0	0.461	0.461
DAPK1	OPCML	9606.ENSP00000386135	9606.ENSP00000330862	0	0	0	0	0	0	0	0.421	0.421
DAPK1	UNC5B	9606.ENSP00000386135	9606.ENSP00000334329	0	0	0	0	0	0.485	0.500	0.728	0.923
DAPK1	DNMT1	9606.ENSP00000386135	9606.ENSP00000352516	0	0	0	0	0.087	0	0	0.523	0.546
DAPK1	FHIT	9606.ENSP00000386135	9606.ENSP00000418582	0	0	0	0	0	0	0	0.656	0.656
DCAF15	RBX1	9606.ENSP00000254337	9606.ENSP00000216225	0	0	0	0	0.055	0	0.900	0.587	0.957
DCAF15	WDTC1	9606.ENSP00000254337	9606.ENSP00000317971	0	0	0	0	0.072	0	0.540	0.091	0.578
DDIT4	NFKBIA	9606.ENSP00000307305	9606.ENSP00000216797	0	0	0	0	0.169	0	0	0.436	0.511
DDIT4	RPTOR	9606.ENSP00000307305	9606.ENSP00000307272	0	0	0	0	0.042	0	0	0.840	0.840
DDIT4	PRKN	9606.ENSP00000307305	9606.ENSP00000355865	0	0	0	0	0	0.292	0	0.201	0.410
DDIT4	PRKAA2	9606.ENSP00000307305	9606.ENSP00000360290	0	0	0	0	0.055	0	0	0.455	0.463
DDIT4	VLDLR	9606.ENSP00000307305	9606.ENSP00000371532	0	0	0	0	0.082	0	0	0.523	0.543
DDIT4	RPS6	9606.ENSP00000307305	9606.ENSP00000369757	0	0	0	0	0.054	0	0	0.613	0.618
